	x	y	frame	particle
2	1254.8125	901.0625	104	55
1	1265.625	912.5	104	54
0	827.8	915.8	104	56
11	765.6	70.8	105	49
9	743.8571428571429	88.35714285714286	105	37
8	758.1428571428571	90.5	105	51
7	544.0526315789474	239.47368421052633	105	60
6	1585.7142857142858	684.7142857142857	105	61
10	592.0	83.0	105	24
4	685.4285714285714	799.7142857142857	105	34
3	1261.5	897.0	105	43
2	1255.5	901.2142857142857	105	55
1	1265.7	912.7	105	54
0	828.1052631578947	916.578947368421	105	56
5	674.4090909090909	790.2272727272727	105	13
11	765.2	70.4	106	49
10	591.5	82.0	106	24
9	743.5	88.0	106	37
8	757.8	90.33333333333333	106	51
7	543.85	239.9	106	60
6	1586.4285714285713	684.7142857142857	106	61
5	1582.0	731.5	106	46
4	674.3777777777777	790.2888888888889	106	13
3	685.6666666666666	800.2222222222222	106	34
2	1254.8181818181818	900.4545454545455	106	55
1	1266.1818181818182	912.9090909090909	106	54
0	828.2857142857143	916.6190476190476	106	56
10	591.3333333333334	81.66666666666667	107	24
11	764.8	70.1	107	49
8	757.0714285714286	89.92857142857143	107	51
7	544.15	240.2	107	60
6	1586.4	684.2	107	61
9	743.5714285714286	87.92857142857143	107	37
4	1257.0	900.0	107	50
3	1256.0	902.0	107	55
2	1261.5	907.0	107	43
1	1266.4782608695652	912.8260869565217	107	54
0	828.0952380952381	916.6190476190476	107	56
5	677.7719298245614	793.140350877193	107	13
8	764.7777777777778	69.88888888888889	108	49
7	743.4166666666666	87.41666666666667	108	37
6	755.25	87.625	108	51
5	543.8571428571429	240.21428571428572	108	60
3	678.8846153846154	793.9230769230769	108	13
2	1256.8333333333333	900.5	108	50
1	1265.3793103448277	911.1034482758621	108	54
0	827.1875	915.0	108	56
4	1586.0	682.5	108	61
7	743.2307692307693	87.23076923076923	109	37
10	781.0	65.5	109	49
9	784.0	67.0	109	58
8	764.5	69.4	109	59
6	754.8	86.2	109	51
0	827.0	912.7333333333333	109	56
4	1585.0	683.1111111111111	109	61
3	680.1311475409836	794.0491803278688	109	13
2	1257.2	900.6	109	50
1	1265.3636363636363	910.3636363636364	109	54
5	544.4166666666666	240.58333333333334	109	60
6	743.1538461538462	87.15384615384616	110	37
10	783.8	66.2	110	58
9	771.5	66.0	110	49
8	764.6923076923077	69.3076923076923	110	59
5	544.6363636363636	240.36363636363637	110	60
7	754.8571428571429	86.0	110	51
3	1586.0625	682.375	110	61
4	1419.0	337.0	110	57
2	681.1475409836065	793.8196721311475	110	13
1	1263.5208333333333	907.1041666666666	110	43
0	827.2941176470588	911.5294117647059	110	56
12	783.4	65.8	111	58
11	771.5	66.0	111	49
10	764.9166666666666	69.08333333333333	111	59
9	582.5	76.375	111	24
8	753.8461538461538	84.76923076923077	111	51
6	544.0	239.5	111	60
7	743.0	85.76923076923077	111	37
4	1604.5	342.5	111	62
3	1585.5333333333333	682.0	111	61
2	681.3620689655172	793.2241379310345	111	13
1	1263.8333333333333	906.8541666666666	111	43
0	828.8333333333334	909.625	111	56
5	1420.0	334.0	111	57
8	754.2352941176471	84.6470588235294	112	51
13	783.7142857142857	65.85714285714286	112	58
12	771.5	66.0	112	49
11	764.8666666666667	69.0	112	59
10	581.9166666666666	76.58333333333333	112	24
9	743.1428571428571	84.92857142857143	112	37
7	544.5	240.0	112	60
5	1604.5	343.0	112	62
4	1585.125	681.0	112	61
3	681.8064516129032	793.3870967741935	112	13
2	1261.0	902.0357142857143	112	50
1	829.0952380952381	908.8571428571429	112	56
0	1268.0416666666667	911.5	112	54
6	1421.8636363636363	331.6363636363636	112	57
4	1585.0	680.3888888888889	113	61
9	767.36	67.64	113	59
8	583.4	80.16666666666667	113	24
7	746.952380952381	84.07142857142857	113	37
6	1422.2173913043478	331.0869565217391	113	57
2	675.0	792.0	113	13
3	682.9	793.7	113	34
10	784.0	66.0	113	58
1	1264.549019607843	906.9215686274509	113	43
0	828.5833333333334	908.6666666666666	113	56
5	1604.5	343.5	113	62
8	581.7878787878788	80.87878787878788	114	24
7	746.0	84.04761904761905	114	37
10	783.6666666666666	66.33333333333333	114	58
9	765.2	68.66666666666667	114	59
6	556.3333333333334	250.5	114	60
11	770.5	66.0	114	49
4	1604.5	345.0	114	62
3	1585.125	680.5625	114	61
2	683.8703703703703	794.9629629629629	114	34
1	1265.1509433962265	907.811320754717	114	43
0	828.4583333333334	908.6666666666666	114	56
5	1422.6842105263158	330.2631578947368	114	57
9	581.03125	81.40625	115	24
8	746.5	84.05	115	37
7	556.1666666666666	250.5	115	60
6	1422.45	330.45	115	57
5	1604.5	346.5	115	62
10	764.8181818181819	69.45454545454545	115	59
3	684.2321428571429	795.6428571428571	115	34
2	1260.952380952381	901.7619047619048	115	50
1	828.6086956521739	908.8695652173913	115	56
0	1269.1785714285713	912.3214285714286	115	54
4	1585.2857142857142	680.8571428571429	115	61
10	764.5	69.5	116	59
9	581.5588235294117	81.73529411764706	116	24
8	746.2121212121212	84.27272727272727	116	37
7	556.2857142857143	251.71428571428572	116	60
6	1422.4444444444443	330.5	116	57
5	1604.6	346.8	116	62
3	684.2142857142857	796.8571428571429	116	34
2	1262.0	906.75	116	43
1	827.6521739130435	909.8695652173913	116	56
0	1270.84	913.96	116	54
4	1585.1333333333334	681.2666666666667	116	61
7	556.375	252.5	117	60
10	582.0588235294117	82.02941176470588	117	24
11	764.1818181818181	69.72727272727273	117	59
9	743.2571428571429	84.37142857142857	117	37
8	546.0	242.0	117	63
6	1422.4736842105262	330.3157894736842	117	57
1	828.7272727272727	908.7272727272727	117	56
4	1585.7142857142858	681.0714285714286	117	61
3	684.9622641509434	797.6981132075472	117	34
2	1267.0681818181818	912.0909090909091	117	54
0	825.25	914.0	117	38
5	1604.6666666666667	347.0	117	62
12	763.7777777777778	69.66666666666667	118	59
11	581.3225806451613	82.45161290322581	118	24
10	744.2424242424242	84.72727272727273	118	37
9	547.0	244.5	118	63
8	556.2	253.4	118	60
6	1605.2	347.8	118	62
7	1421.5	331.3333333333333	118	57
4	686.4615384615385	800.2692307692307	118	34
3	1268.575	913.55	118	54
2	828.125	908.875	118	56
1	825.0	913.5	118	38
0	1372.0	932.0	118	14
5	1585.6	682.0	118	61
8	1421.25	331.0	119	57
13	764.0	69.75	119	59
12	580.3939393939394	83.51515151515152	119	24
11	742.7575757575758	84.96969696969697	119	37
10	547.2857142857143	245.71428571428572	119	63
9	556.1666666666666	253.75	119	60
7	1605.5	349.0	119	62
3	686.3877551020408	800.6122448979592	119	34
5	1588.0	682.0	119	61
4	1578.6666666666667	736.3333333333334	119	46
6	343.0	651.0	119	35
2	829.0	908.5	119	56
1	1270.2439024390244	915.1219512195122	119	54
0	826.0	916.0	119	38
11	763.7142857142857	69.85714285714286	120	59
10	580.28125	84.40625	120	24
9	741.7575757575758	84.87878787878788	120	37
8	584.0	93.0	120	41
7	546.4166666666666	245.91666666666666	120	63
6	556.0833333333334	253.75	120	60
4	1605.0	350.0	120	62
3	343.5	650.5	120	35
2	686.25	800.3076923076923	120	34
1	829.0	908.5	120	56
0	1270.904761904762	914.9285714285714	120	54
5	1421.2857142857142	331.14285714285717	120	57
9	547.2	247.4	121	63
14	762.6666666666666	69.66666666666667	121	59
13	579.0909090909091	85.51515151515152	121	24
12	741.7575757575758	85.0	121	37
11	583.6666666666666	93.66666666666667	121	41
10	545.0	243.0	121	64
7	1425.5	328.0	121	65
8	556.5	253.75	121	60
5	1605.2857142857142	350.7142857142857	121	62
4	344.0	650.0	121	35
3	687.25	800.9166666666666	121	34
2	828.8181818181819	907.8181818181819	121	56
1	1271.5135135135135	914.8108108108108	121	43
0	1272.0	914.5	121	54
6	1421.4	331.2	121	57
6	343.6666666666667	650.3333333333334	122	35
13	578.9714285714285	85.88571428571429	122	24
12	741.2121212121212	84.60606060606061	122	37
11	547.2	246.0	122	63
10	556.7333333333333	253.6	122	60
9	1425.6666666666667	327.6666666666667	122	65
8	1421.5	330.5	122	57
4	1576.5	736.0	122	46
5	1583.0	680.5	122	61
3	686.9268292682926	800.4146341463414	122	34
2	828.3076923076923	907.6153846153846	122	56
1	1271.475	914.225	122	43
0	1272.0	914.5	122	54
7	1605.3333333333333	351.6666666666667	122	62
11	579.3428571428572	86.57142857142857	123	24
8	547.125	245.5	123	63
7	556.8571428571429	253.78571428571428	123	60
10	740.5294117647059	83.82352941176471	123	37
9	582.5	95.0	123	41
6	1426.2	327.6	123	65
3	1587.0	678.0	123	61
4	1605.0	353.5	123	62
2	687.6923076923077	799.9230769230769	123	34
1	828.3333333333334	907.0666666666667	123	56
0	1272.0851063829787	913.7659574468086	123	54
5	1420.8	329.8	123	57
11	741.0	83.1	124	37
10	579.0	86.30555555555556	124	24
9	557.3333333333334	253.08333333333334	124	60
8	1426.0	327.5	124	65
7	1420.8	329.6	124	57
6	1605.5	354.5	124	62
5	1583.090909090909	678.6363636363636	124	61
3	683.0	791.0	124	66
2	688.7058823529412	800.4411764705883	124	34
1	828.2631578947369	906.6842105263158	124	56
0	1271.938775510204	913.6938775510204	124	54
4	678.0	787.0	124	13
10	741.2558139534884	81.97674418604652	125	37
9	578.2903225806451	85.54838709677419	125	24
8	557.3	252.6	125	60
7	1426.2	327.6	125	65
5	1605.4	356.2	125	62
6	1420.4	329.2	125	57
3	683.0	791.0	125	66
2	689.9285714285714	800.8214285714286	125	34
1	828.7619047619048	906.7142857142857	125	56
0	1272.1777777777777	914.0888888888888	125	54
4	1583.0	679.0	125	61
14	740.0	80.95238095238095	126	37
13	577.2068965517242	85.13793103448276	126	24
12	581.5555555555555	95.77777777777777	126	41
11	557.5	252.6	126	60
10	1426.2727272727273	326.1818181818182	126	65
9	1420.0	329.0	126	57
8	1605.25	357.0	126	62
7	1583.1538461538462	677.7692307692307	126	61
5	683.0	791.0	126	66
4	690.2962962962963	800.7777777777778	126	34
3	828.7619047619048	906.6666666666666	126	56
2	1272.8048780487804	915.3170731707318	126	54
1	1269.0	913.5	126	50
0	1272.0	914.0	126	43
6	678.0	787.0	126	13
7	557.5	252.6	127	60
10	763.0	66.0	127	59
9	740.2666666666667	80.68888888888888	127	37
8	577.0540540540541	86.48648648648648	127	24
6	1426.0833333333333	326.3333333333333	127	65
2	691.9444444444445	802.8333333333334	127	34
4	1583.2142857142858	677.7857142857143	127	61
0	1272.5	916.2142857142857	127	54
1	828.3684210526316	906.4736842105264	127	56
5	1605.0	357.5	127	62
3	678.0	787.0	127	13
0	1272.3777777777777	916.8666666666667	128	54
1	827.5	906.625	128	56
2	692.2857142857143	803.7857142857143	128	34
3	1574.5	737.0	128	46
4	1584.2	676.6666666666666	128	61
5	344.0	650.0	128	35
6	1426.7	326.0	128	65
7	557.7272727272727	253.0	128	60
8	575.7575757575758	85.93939393939394	128	24
9	739.2666666666667	80.84444444444445	128	37
8	575.0	86.51515151515152	129	24
7	557.8333333333334	253.25	129	60
6	1426.7777777777778	326.22222222222223	129	65
5	343.6	650.8	129	35
9	739.0	80.92857142857143	129	37
3	682.0	799.0	129	66
2	692.3571428571429	804.7857142857143	129	34
1	827.7142857142857	906.5714285714286	129	56
0	1272.7391304347825	917.304347826087	129	54
4	1584.1538461538462	676.4615384615385	129	61
13	738.2307692307693	81.56410256410257	130	37
12	574.8571428571429	87.35714285714286	130	24
11	548.6666666666666	246.66666666666666	130	63
10	557.1818181818181	254.54545454545453	130	60
9	1427.2	325.5	130	65
8	400.0	369.0	130	33
7	340.5	641.5	130	12
5	1584.0	677.0	130	61
4	1575.0	738.0	130	46
3	682.0	800.5	130	66
2	692.3125	805.3125	130	34
1	827.5	907.0	130	56
0	1273.8222222222223	919.1555555555556	130	54
6	344.0	651.1	130	35
8	400.0	370.5	131	33
13	573.2727272727273	88.36363636363636	131	24
11	557.0	254.84615384615384	131	60
10	1426.2	324.4	131	65
9	1426.5	327.5	131	57
7	393.0	377.0	131	31
14	737.5	82.3157894736842	131	37
5	343.5833333333333	652.0	131	35
6	340.3333333333333	642.0	131	12
0	1274.090909090909	920.5454545454545	131	54
1	692.5	806.3571428571429	131	34
12	548.875	248.0	131	63
2	682.6666666666666	801.0	131	66
3	1574.0	739.0	131	46
4	1583.9375	676.75	131	61
15	736.7714285714286	82.94285714285714	132	37
14	572.0526315789474	88.55263157894737	132	24
13	581.0	95.0	132	41
12	548.4	248.8	132	63
11	557.75	256.3	132	60
10	1426.7	326.0	132	57
8	393.07142857142856	378.42857142857144	132	31
9	399.7142857142857	371.14285714285717	132	33
6	343.92857142857144	652.0714285714286	132	35
5	1582.0	679.5	132	61
4	1574.0	740.0	132	46
3	682.8571428571429	801.1428571428571	132	66
2	692.8571428571429	806.7142857142857	132	34
1	1265.2	912.2	132	50
0	1274.8333333333333	921.4375	132	54
7	340.375	642.5	132	12
8	399.7142857142857	371.85714285714283	133	33
12	571.25	89.3	133	24
11	549.5714285714286	248.57142857142858	133	63
10	557.5909090909091	256.45454545454544	133	60
9	1426.1666666666667	325.3333333333333	133	57
13	736.7714285714286	83.14285714285714	133	37
6	342.5625	648.46875	133	35
4	1573.8	740.6	133	46
5	1582.0	679.0	133	61
3	682.375	801.625	133	66
2	692.7272727272727	806.9090909090909	133	34
1	1275.595744680851	922.1276595744681	133	43
0	1278.5	924.0	133	54
7	393.5	378.55555555555554	133	31
13	736.5277777777778	82.88888888888889	134	37
12	570.75	89.7	134	24
11	550.3333333333334	249.0	134	63
10	558.1111111111111	256.51851851851853	134	60
9	1424.0	324.0	134	65
8	1426.7142857142858	325.2857142857143	134	57
7	400.0	372.0	134	33
6	393.72222222222223	379.0	134	31
4	1582.5	678.5	134	61
3	1572.0	740.5	134	46
2	682.6666666666666	801.0	134	66
1	694.1111111111111	807.4444444444445	134	34
0	1275.7777777777778	922.3333333333334	134	43
5	342.94117647058823	649.4705882352941	134	35
10	736.9736842105264	82.52631578947368	135	37
9	569.5675675675676	89.51351351351352	135	24
8	551.0	248.0	135	63
7	558.4583333333334	256.375	135	60
6	1426.5	324.0	135	57
4	396.32	376.08	135	31
3	343.2647058823529	649.4705882352941	135	35
2	1582.8181818181818	677.1818181818181	135	61
1	1571.2727272727273	740.2727272727273	135	46
0	1276.7857142857142	922.1428571428571	135	43
5	1605.5	365.0	135	62
8	736.7692307692307	81.33333333333333	136	37
7	569.2571428571429	89.22857142857143	136	24
6	559.0526315789474	256.4736842105263	136	60
5	1427.0	324.0	136	57
3	343.42424242424244	649.7272727272727	136	35
2	1583.0	675.9230769230769	136	61
1	1571.5	740.1	136	46
0	1276.7560975609756	921.7073170731708	136	43
4	396.2857142857143	375.39285714285717	136	31
6	558.0	254.0	137	63
8	736.2564102564103	80.56410256410257	137	37
7	568.75	88.94444444444444	137	24
5	561.0	258.7	137	60
0	1276.7631578947369	921.3157894736842	137	43
3	343.6060606060606	649.030303030303	137	35
2	1582.909090909091	675.4545454545455	137	61
1	1570.2727272727273	739.3636363636364	137	46
4	396.625	374.75	137	31
7	561.0	258.6	138	60
11	735.5238095238095	79.88095238095238	138	37
10	564.9411764705883	88.52941176470588	138	24
9	573.7272727272727	88.81818181818181	138	41
8	558.0	254.0	138	63
6	1427.0	323.5	138	57
4	396.8636363636364	374.04545454545456	138	31
3	343.53125	649.28125	138	35
2	1583.0	674.1538461538462	138	61
1	1570.5	739.6666666666666	138	46
0	1277.4571428571428	920.7428571428571	138	43
5	1605.0	368.5	138	62
7	400.5	370.5	139	33
14	735.4772727272727	78.93181818181819	139	37
13	565.0	87.94444444444444	139	24
12	573.7	88.6	139	41
11	559.0	250.0	139	64
10	558.0	254.0	139	63
9	562.7777777777778	259.0	139	60
8	1427.0	323.0	139	57
5	343.4848484848485	650.0	139	35
4	1583.3846153846155	673.6923076923077	139	61
3	1570.2727272727273	739.3636363636364	139	46
2	829.5	905.0	139	56
1	1278.0526315789473	920.5263157894736	139	54
0	1277.0	915.0	139	43
6	394.27272727272725	375.72727272727275	139	31
9	573.0	89.0	140	41
10	565.3333333333334	87.73333333333333	140	24
8	559.0	250.0	140	64
12	734.8372093023256	78.5813953488372	140	37
11	557.0	79.0	140	67
7	562.5	259.4	140	60
0	1277.0	915.0	140	43
5	394.3333333333333	375.3333333333333	140	31
1	1278.4473684210527	920.2631578947369	140	54
2	1570.5	740.0	140	46
6	401.2	370.5	140	33
4	343.1142857142857	649.8	140	35
3	1583.5384615384614	673.6153846153846	140	61
10	734.575	78.5	141	37
9	554.1111111111111	79.0	141	67
8	565.375	87.9375	141	24
7	573.0	88.5	141	41
5	401.0	370.6666666666667	141	33
6	563.0	259.7	141	60
3	343.02777777777777	650.3333333333334	141	35
2	1583.3846153846155	673.6153846153846	141	61
1	1570.5	740.0	141	46
0	1278.2631578947369	920.2105263157895	141	54
4	394.1	375.6	141	31
10	734.025	78.4	142	37
9	551.3333333333334	80.5	142	67
8	565.1666666666666	88.0	142	24
7	562.8181818181819	259.8181818181818	142	60
6	398.28	373.84	142	33
5	341.5	644.5	142	12
3	1583.4615384615386	673.6153846153846	142	61
2	1570.7142857142858	740.4285714285714	142	46
1	1272.8	917.3	142	43
0	1282.25	923.65	142	54
4	343.27272727272725	653.7272727272727	142	35
11	733.8717948717949	78.51282051282051	143	37
10	551.2857142857143	80.28571428571429	143	67
9	564.9230769230769	88.6923076923077	143	24
8	553.3333333333334	249.66666666666666	143	64
7	562.6428571428571	260.42857142857144	143	60
6	397.28	375.6	143	33
5	342.0263157894737	651.3157894736842	143	35
3	1571.0	741.75	143	46
2	1272.75	917.8333333333334	143	50
1	1282.8666666666666	925.2	143	54
0	1278.0	924.0	143	43
4	1583.25	673.75	143	61
6	562.5714285714286	260.7142857142857	144	60
10	733.6111111111111	78.91666666666667	144	37
8	565.8421052631579	88.94736842105263	144	24
7	553.4	250.2	144	64
5	397.77777777777777	376.48148148148147	144	33
9	550.5	81.0	144	67
3	1582.888888888889	674.2222222222222	144	61
0	1282.857142857143	926.0714285714286	144	54
4	342.13513513513516	652.1081081081081	144	35
2	1571.3333333333333	742.6666666666666	144	46
1	1273.16	920.84	144	50
9	733.0588235294117	78.52941176470588	145	37
8	551.0	81.0	145	67
7	565.5294117647059	88.82352941176471	145	24
5	553.5	252.6875	145	64
6	572.0	89.0	145	41
3	398.06666666666666	377.43333333333334	145	33
2	342.1111111111111	654.0	145	35
1	1582.5	674.4	145	61
0	1276.6486486486488	924.1621621621622	145	43
4	562.8823529411765	261.3529411764706	145	60
6	563.3	261.45	146	60
9	551.0	80.5	146	67
8	565.2941176470588	88.58823529411765	146	24
7	553.3529411764706	253.2941176470588	146	64
5	398.1	378.3	146	33
10	732.8181818181819	78.3030303030303	146	37
3	1582.125	674.5	146	61
2	1570.0	744.0	146	46
1	682.0	802.5	146	66
0	1275.7368421052631	924.0	146	43
4	342.48148148148147	654.4074074074074	146	35
7	551.0	81.0	147	67
6	565.45	89.1	147	24
5	554.4	253.4	147	64
4	563.4444444444445	261.27777777777777	147	60
8	732.59375	78.25	147	37
2	342.55555555555554	655.2222222222222	147	35
1	1582.1	674.8	147	61
0	1275.948717948718	924.2564102564103	147	43
3	398.1	378.53333333333336	147	33
8	733.0882352941177	78.17647058823529	148	37
7	551.0	80.0	148	67
6	565.2941176470588	88.58823529411765	148	24
5	559.6666666666666	257.6666666666667	148	63
4	398.5	378.76666666666665	148	33
2	1583.0	674.0	148	61
1	1569.0	744.5	148	46
0	1277.4	925.0285714285715	148	43
3	342.85714285714283	655.6785714285714	148	35
7	398.07142857142856	379.0	149	33
10	550.75	80.125	149	67
11	732.9428571428572	77.85714285714286	149	37
8	560.9761904761905	258.2142857142857	149	63
6	1605.4	382.2	149	62
9	564.7142857142857	88.5	149	24
4	1584.0	673.0	149	68
3	1582.0	674.0	149	61
2	1568.7142857142858	744.2857142857143	149	46
1	1278.0	925.5	149	43
0	1283.3333333333333	927.9166666666666	149	54
5	342.7857142857143	655.6785714285714	149	35
10	733.0833333333334	77.33333333333333	150	37
9	550.8	79.7	150	67
8	564.9166666666666	88.66666666666667	150	24
7	557.0	253.1	150	64
6	564.0	261.14285714285717	150	60
4	1605.5	383.5	150	62
3	342.65384615384613	655.1538461538462	150	35
2	1582.857142857143	672.5714285714286	150	68
1	1569.2	744.4	150	46
0	1283.875	927.0	150	54
5	398.5769230769231	378.5769230769231	150	33
7	564.4761904761905	261.0952380952381	151	60
10	550.4285714285714	79.35714285714286	151	67
11	733.3142857142857	76.88571428571429	151	37
8	557.1818181818181	252.9090909090909	151	64
6	1008.5	348.6666666666667	151	25
9	564.5	88.6	151	24
4	1605.0	384.0	151	62
3	342.74074074074076	655.4074074074074	151	35
2	1583.111111111111	671.6666666666666	151	68
1	1567.8	743.6	151	46
0	1284.0	926.0	151	54
5	398.60714285714283	378.17857142857144	151	33
11	733.0277777777778	76.30555555555556	152	37
10	552.5	81.25	152	67
8	554.0	251.0	152	64
7	557.8571428571429	252.71428571428572	152	63
6	565.5555555555555	261.5	152	60
9	565.0	88.0	152	24
4	398.81481481481484	377.6296296296296	152	33
3	1605.5	383.5	152	62
2	342.16	655.44	152	35
1	1583.111111111111	671.5555555555555	152	68
0	1568.5	743.1666666666666	152	46
5	1009.5	349.5	152	25
9	733.0526315789474	75.73684210526316	153	37
8	552.2333333333333	81.06666666666666	153	67
7	558.3333333333334	252.33333333333334	153	63
6	565.5294117647059	261.2352941176471	153	60
5	1007.7777777777778	348.3333333333333	153	25
3	1605.25	384.0	153	62
2	341.7307692307692	655.1923076923077	153	35
1	1584.0	670.2	153	68
0	1568.5	742.0	153	46
4	399.5	376.88461538461536	153	33
8	733.0526315789474	75.65789473684211	154	37
7	551.375	81.35	154	67
5	565.75	261.0	154	60
6	560.0	253.0	154	63
4	1007.6	348.4	154	25
0	1584.0	670.0	154	68
3	399.28	377.16	154	33
2	1605.25	384.0	154	62
1	341.15384615384613	655.3076923076923	154	35
0	1564.5	743.0	155	46
1	340.82142857142856	655.0357142857143	155	35
2	399.24	378.0	155	33
3	1008.0	349.07142857142856	155	25
4	565.6666666666666	261.44444444444446	155	60
5	558.6	252.8	155	63
6	550.2558139534884	81.62790697674419	155	67
7	732.7297297297297	75.10810810810811	155	37
7	732.7297297297297	75.05405405405405	156	37
6	549.6521739130435	82.26086956521739	156	67
5	559.0	253.5	156	63
4	565.45	261.3	156	60
0	1563.8	743.8	156	46
2	399.0416666666667	378.3333333333333	156	33
1	341.1923076923077	655.5	156	35
3	1008.1111111111111	349.27777777777777	156	25
6	559.3333333333334	254.66666666666666	157	63
8	732.0526315789474	75.63157894736842	157	37
4	1008.3333333333334	349.8095238095238	157	25
7	549.0869565217391	82.45652173913044	157	67
2	341.48148148148147	656.6666666666666	157	35
3	398.72	379.32	157	33
0	1283.0	927.75	157	54
5	565.65	261.9	157	60
1	1565.5	745.0	157	46
0	1281.5	927.5	158	54
1	1564.2857142857142	745.8571428571429	158	46
2	341.92857142857144	657.3571428571429	158	35
3	398.07142857142856	380.5	158	33
4	1008.4	350.36	158	25
5	565.4782608695652	262.95652173913044	158	60
6	559.1428571428571	255.28571428571428	158	63
7	548.1176470588235	82.2156862745098	158	67
8	731.03125	75.75	158	37
2	1564.5	747.0	159	46
10	729.8275862068965	76.06896551724138	159	37
9	541.0	81.08333333333333	159	67
8	551.2592592592592	86.29629629629629	159	24
7	558.2857142857143	256.14285714285717	159	63
6	565.1851851851852	264.0740740740741	159	60
0	1282.0	928.0	159	54
4	397.83870967741933	381.2903225806452	159	33
3	342.1764705882353	658.4117647058823	159	35
1	1271.2	921.4	159	50
5	1008.2307692307693	350.8076923076923	159	25
5	563.0	263.2093023255814	160	60
7	540.7777777777778	81.55555555555556	160	67
6	551.1538461538462	86.96153846153847	160	24
8	728.6071428571429	76.60714285714286	160	37
3	398.2068965517241	381.7241379310345	160	33
2	342.3529411764706	658.8529411764706	160	35
1	1564.5	747.0	160	46
0	1270.5	921.3333333333334	160	50
4	1010.9268292682926	352.1707317073171	160	25
8	540.0	81.875	161	67
7	551.3214285714286	87.21428571428571	161	24
6	562.7857142857143	263.35714285714283	161	60
5	1010.7906976744187	352.6744186046512	161	25
9	727.32	76.68	161	37
3	342.22222222222223	659.9166666666666	161	35
2	1564.5	747.0	161	46
1	987.0	800.0	161	10
0	1270.0	921.0	161	50
4	398.4	381.76666666666665	161	33
8	727.4	76.52	162	37
7	539.3076923076923	81.92307692307692	162	67
6	551.2142857142857	87.42857142857143	162	24
5	556.2857142857143	257.85714285714283	162	63
3	1010.7441860465116	352.69767441860466	162	25
2	397.96666666666664	381.8333333333333	162	33
1	342.38235294117646	660.7058823529412	162	35
0	1564.5	747.0	162	46
4	564.4666666666667	265.23333333333335	162	60
7	727.0416666666666	76.29166666666667	163	37
6	539.0833333333334	82.0	163	67
5	551.0714285714286	87.42857142857143	163	24
4	563.0238095238095	264.07142857142856	163	60
2	398.4642857142857	381.42857142857144	163	33
1	341.9032258064516	660.7741935483871	163	35
0	987.5	799.0	163	10
3	1010.0	352.65	163	25
7	551.1	85.96666666666667	164	24
6	539.5	81.8125	164	67
5	563.2972972972973	263.35135135135135	164	60
4	1009.3414634146342	352.4634146341463	164	25
8	727.7142857142857	75.78571428571429	164	37
2	342.09375	660.6875	164	35
1	1564.5	747.0	164	46
0	987.3333333333334	798.6666666666666	164	10
3	398.57142857142856	380.82142857142856	164	33
0	987.5	798.0	165	10
1	1564.2	746.4	165	46
2	342.6111111111111	661.2777777777778	165	35
3	399.3478260869565	379.7391304347826	165	33
4	1006.3529411764706	352.11764705882354	165	25
5	563.9024390243902	262.609756097561	165	60
6	546.3090909090909	82.61818181818182	165	24
7	727.9	74.76666666666667	165	37
9	728.03125	74.0625	166	37
8	546.3653846153846	81.46153846153847	166	24
7	559.6666666666666	255.33333333333334	166	64
6	562.0	260.5	166	63
5	566.9565217391304	267.0869565217391	166	60
3	399.5	379.1363636363636	166	33
2	343.54285714285714	661.8571428571429	166	35
1	1564.0	747.0	166	46
0	987.5	797.5	166	10
4	1006.3823529411765	351.3235294117647	166	25
9	728.7714285714286	73.6	167	37
8	547.0185185185185	81.27777777777777	167	24
7	564.9	262.8	167	63
6	1006.3333333333334	351.57575757575756	167	25
5	400.6842105263158	378.2105263157895	167	31
4	413.5	377.0	167	33
3	1603.75	410.0	167	62
2	343.6969696969697	662.4848484848485	167	35
1	1563.5	746.6666666666666	167	46
0	987.5	797.5	167	10
10	546.6078431372549	80.96078431372548	168	24
9	565.0232558139535	263.1162790697674	168	63
8	1006.0833333333334	352.25	168	25
7	400.6842105263158	378.2105263157895	168	31
6	413.5	377.0	168	33
11	728.5294117647059	73.3529411764706	168	37
4	341.1	657.2	168	12
3	345.3636363636364	665.0	168	35
2	1562.6666666666667	747.3333333333334	168	46
1	991.5	795.0	168	11
0	987.7777777777778	797.4444444444445	168	10
5	1603.6	409.8	168	62
11	728.1351351351351	73.48648648648648	169	37
9	549.8	88.2	169	24
8	565.2380952380952	263.6904761904762	169	63
7	1006.1315789473684	352.5	169	25
6	400.55	378.85	169	31
10	544.8611111111111	79.47222222222223	169	67
4	1604.0	410.0	169	62
3	344.5135135135135	662.4864864864865	169	35
2	347.0	658.0	169	12
1	1561.2222222222222	746.8888888888889	169	46
0	987.2857142857143	797.7142857142857	169	10
5	413.3333333333333	377.3333333333333	169	33
9	726.6451612903226	73.58064516129032	170	37
8	545.4130434782609	81.04347826086956	170	67
7	566.2413793103449	266.82758620689657	170	60
6	1007.0952380952381	353.0238095238095	170	25
5	400.45	379.9	170	31
4	413.8	378.2	170	33
2	344.7647058823529	663.0882352941177	170	35
1	1558.5	746.4	170	46
0	986.7777777777778	797.7777777777778	170	10
3	1603.6666666666667	411.3333333333333	170	62
8	560.0	257.0	171	64
11	729.3846153846154	73.76923076923077	171	51
10	721.75	75.16666666666667	171	37
9	544.2641509433962	81.41509433962264	171	67
7	565.5142857142857	266.62857142857143	171	60
