	x	y	frame	particle
123	991.3367346938776	792.234693877551	105.0	3.0
124	990.680412371134	792.7010309278351	106.0	3.0
125	989.8105263157895	792.9894736842106	107.0	3.0
126	989.3085106382979	793.2234042553191	108.0	3.0
127	988.6774193548387	791.6344086021505	109.0	3.0
128	988.8367346938776	790.4183673469388	110.0	3.0
129	988.8484848484849	789.7676767676768	111.0	3.0
130	988.03	789.56	112.0	3.0
131	986.204081632653	789.2551020408164	113.0	3.0
132	985.4795918367347	789.2142857142857	114.0	3.0
133	984.7216494845361	788.8556701030927	115.0	3.0
134	985.0927835051547	788.2886597938144	116.0	3.0
135	984.1855670103092	787.3917525773196	117.0	3.0
136	983.5408163265306	786.6632653061224	118.0	3.0
137	983.020202020202	786.4646464646464	119.0	3.0
138	981.2021276595744	786.1914893617021	120.0	3.0
139	980.0212765957447	786.9255319148937	121.0	3.0
140	979.0531914893617	787.1489361702128	122.0	3.0
141	978.4893617021277	785.5744680851063	123.0	3.0
142	977.32	783.61	124.0	3.0
143	976.060606060606	783.1111111111111	125.0	3.0
144	975.6060606060606	783.1616161616162	126.0	3.0
145	974.1089108910891	783.8217821782179	127.0	3.0
146	973.0291262135922	784.6601941747573	128.0	3.0
147	972.6601941747573	784.4660194174758	129.0	3.0
148	972.6407766990292	783.4077669902913	130.0	3.0
149	972.8333333333334	782.6078431372549	131.0	3.0
150	972.3137254901961	782.2254901960785	132.0	3.0
151	971.495238095238	782.6571428571428	133.0	3.0
152	971.1415094339623	783.3490566037735	134.0	3.0
153	970.6509433962265	783.933962264151	135.0	3.0
154	970.5238095238095	783.7809523809524	136.0	3.0
155	970.9904761904762	783.0	137.0	3.0
156	971.504761904762	782.2857142857143	138.0	3.0
157	971.5242718446602	781.8543689320388	139.0	3.0
158	971.0095238095238	781.9714285714285	140.0	3.0
159	969.9902912621359	783.3009708737864	141.0	3.0
160	969.552380952381	783.8666666666667	142.0	3.0
161	969.1287128712871	783.8712871287129	143.0	3.0
162	968.79	782.47	144.0	3.0
163	969.5	781.4215686274509	145.0	3.0
164	968.9047619047619	781.3047619047619	146.0	3.0
165	966.4761904761905	781.7714285714286	147.0	3.0
166	966.1284403669724	782.5504587155963	148.0	3.0
167	965.3243243243244	782.4774774774775	149.0	3.0
168	964.5363636363636	781.7818181818182	150.0	3.0
169	314.0	551.5	3.0	4.0
170	370.8181818181818	405.53246753246754	3.0	5.0
171	369.984375	393.828125	8.0	5.0
172	371.4864864864865	392.8378378378378	12.0	5.0
173	372.12048192771084	395.66265060240966	13.0	5.0
174	374.38666666666666	399.28	17.0	5.0
175	378.25	384.3333333333333	22.0	5.0
176	381.01785714285717	382.23214285714283	23.0	5.0
177	380.36507936507934	383.87301587301585	24.0	5.0
178	379.320987654321	388.6666666666667	25.0	5.0
179	379.52564102564105	389.03846153846155	26.0	5.0
180	379.8607594936709	388.63291139240505	27.0	5.0
181	380.86206896551727	386.3333333333333	28.0	5.0
182	382.4782608695652	384.6521739130435	29.0	5.0
183	382.09302325581393	386.6511627906977	30.0	5.0
184	381.90588235294115	389.3058823529412	31.0	5.0
185	382.82758620689657	388.85057471264366	32.0	5.0
186	383.72972972972974	387.4864864864865	33.0	5.0
187	385.0897435897436	383.78205128205127	34.0	5.0
188	387.32608695652175	378.9891304347826	35.0	5.0
189	386.82022471910113	378.2134831460674	36.0	5.0
190	387.0722891566265	377.33734939759034	37.0	5.0
191	388.3411764705882	377.88235294117646	38.0	5.0
192	387.4109589041096	381.9178082191781	39.0	5.0
193	388.95061728395063	379.9753086419753	40.0	5.0
194	390.0121951219512	377.3414634146341	41.0	5.0
195	390.86021505376345	372.23655913978496	42.0	5.0
196	390.53846153846155	371.010989010989	43.0	5.0
197	391.29473684210524	371.82105263157894	44.0	5.0
198	392.8712871287129	374.009900990099	45.0	5.0
199	392.7450980392157	376.27450980392155	46.0	5.0
200	390.8688524590164	380.8688524590164	47.0	5.0
201	388.1746031746032	375.12698412698415	48.0	5.0
202	387.6619718309859	373.59154929577466	49.0	5.0
203	391.6363636363636	377.3818181818182	51.0	5.0
204	391.43283582089555	380.13432835820896	52.0	5.0
205	391.36842105263156	381.8421052631579	53.0	5.0
206	397.42622950819674	372.6393442622951	65.0	5.0
207	395.7142857142857	376.75	66.0	5.0
208	395.7415730337079	377.5280898876405	67.0	5.0
209	396.2988505747126	376.81609195402297	68.0	5.0
210	397.320987654321	374.82716049382714	69.0	5.0
211	398.17283950617286	373.60493827160496	70.0	5.0
212	398.8048780487805	374.4756097560976	71.0	5.0
213	398.04545454545456	377.35227272727275	72.0	5.0
214	398.0111111111111	379.5111111111111	73.0	5.0
215	398.0217391304348	379.9673913043478	74.0	5.0
216	398.64444444444445	379.4555555555556	75.0	5.0
217	399.30337078651684	378.3707865168539	76.0	5.0
218	400.17045454545456	377.97727272727275	77.0	5.0
219	399.6818181818182	379.60227272727275	78.0	5.0
220	400.3478260869565	380.6304347826087	79.0	5.0
221	400.3333333333333	382.3854166666667	80.0	5.0
222	400.1684210526316	382.53684210526313	81.0	5.0
223	400.1868131868132	381.3076923076923	82.0	5.0
224	401.17045454545456	379.4431818181818	83.0	5.0
225	402.34831460674155	378.86516853932585	84.0	5.0
226	405.53	379.88	85.0	5.0
227	406.16831683168317	381.4950495049505	86.0	5.0
228	406.51020408163265	382.3061224489796	87.0	5.0
229	406.5104166666667	382.1354166666667	88.0	5.0
230	407.14141414141415	380.6666666666667	89.0	5.0
231	407.0204081632653	379.765306122449	90.0	5.0
232	408.0	379.30927835051546	91.0	5.0
233	407.680412371134	380.17525773195877	92.0	5.0
234	407.8333333333333	380.9270833333333	93.0	5.0
235	407.8315789473684	381.77894736842103	94.0	5.0
236	408.6842105263158	381.5263157894737	95.0	5.0
237	409.1720430107527	380.51612903225805	96.0	5.0
238	409.4945054945055	378.4835164835165	97.0	5.0
239	409.3333333333333	378.22222222222223	98.0	5.0
240	409.83720930232556	379.1162790697674	99.0	5.0
241	409.27777777777777	381.43333333333334	100.0	5.0
242	408.3736263736264	382.25274725274727	101.0	5.0
243	410.6265060240964	381.71084337349396	102.0	5.0
244	412.15384615384613	379.10769230769233	103.0	5.0
245	409.8720930232558	377.0232558139535	104.0	5.0
246	411.4691358024691	376.4320987654321	105.0	5.0
247	413.01428571428573	378.6714285714286	106.0	5.0
248	412.56962025316454	380.60759493670884	107.0	5.0
249	412.1375	381.675	108.0	5.0
250	412.375	381.1875	109.0	5.0
251	414.85074626865674	377.7910447761194	110.0	5.0
252	414.55555555555554	375.4166666666667	111.0	5.0
253	414.4266666666667	375.72	112.0	5.0
254	413.5131578947368	378.9736842105263	113.0	5.0
255	413.76623376623377	381.09090909090907	114.0	5.0
256	413.7792207792208	380.8831168831169	115.0	5.0
257	414.67105263157896	379.5394736842105	116.0	5.0
258	417.17283950617286	374.7901234567901	117.0	5.0
259	417.32941176470587	373.6588235294118	118.0	5.0
260	417.6829268292683	373.5975609756098	119.0	5.0
261	419.1951219512195	375.1829268292683	120.0	5.0
262	419.425	377.425	121.0	5.0
263	420.5609756097561	376.1585365853659	122.0	5.0
264	420.36	375.08	123.0	5.0
265	423.0444444444444	371.8	124.0	5.0
266	423.1777777777778	370.77777777777777	125.0	5.0
267	423.3370786516854	371.07865168539325	126.0	5.0
268	424.80898876404495	371.2584269662921	127.0	5.0
269	425.8369565217391	371.9891304347826	128.0	5.0
270	427.02150537634407	371.86021505376345	129.0	5.0
271	428.0	371.06382978723406	130.0	5.0
272	428.2	369.4526315789474	131.0	5.0
273	428.17894736842106	368.0210526315789	132.0	5.0
274	428.82978723404256	368.25531914893617	133.0	5.0
275	429.48936170212767	369.48936170212767	134.0	5.0
276	430.8021978021978	370.15384615384613	135.0	5.0
277	431.35483870967744	369.40860215053766	136.0	5.0
278	431.3263157894737	367.46315789473687	137.0	5.0
279	431.6161616161616	365.47474747474746	138.0	5.0
280	432.28	363.74	139.0	5.0
281	433.42424242424244	363.16161616161617	140.0	5.0
282	434.2040816326531	363.68367346938777	141.0	5.0
283	434.5408163265306	363.6734693877551	142.0	5.0
284	434.48	362.86	143.0	5.0
285	434.6666666666667	361.3627450980392	144.0	5.0
286	435.0792079207921	360.0495049504951	145.0	5.0
287	435.56435643564356	359.56435643564356	146.0	5.0
288	435.6923076923077	359.7692307692308	147.0	5.0
289	435.5576923076923	360.3942307692308	148.0	5.0
290	435.6	361.35	149.0	5.0
291	435.3960396039604	361.16831683168317	150.0	5.0
292	1465.4833333333333	920.0	3.0	6.0
293	1452.0	918.5	34.0	6.0
294	1455.1666666666667	914.7948717948718	35.0	6.0
295	1455.575	914.3875	36.0	6.0
296	323.25925925925924	733.5	3.0	7.0
297	1009.5	810.0119047619048	4.0	8.0
298	613.7407407407408	668.5	4.0	9.0
299	626.5208333333334	698.53125	9.0	9.0
300	627.4842105263158	702.5684210526316	10.0	9.0
301	627.8681318681319	703.6483516483516	11.0	9.0
302	626.0921052631579	705.9473684210526	12.0	9.0
303	628.5	711.0	13.0	9.0
304	624.0	705.060606060606	14.0	9.0
305	623.0217391304348	705.5108695652174	15.0	9.0
306	622.0123456790124	706.1851851851852	16.0	9.0
307	623.5	714.3913043478261	17.0	9.0
308	624.1428571428571	718.5	18.0	9.0
309	623.6470588235294	720.5	19.0	9.0
310	626.4095238095238	721.8952380952381	20.0	9.0
311	628.1363636363636	720.5454545454545	21.0	9.0
312	629.4036697247707	723.0091743119266	22.0	9.0
313	629.9107142857143	726.0267857142857	23.0	9.0
314	630.2264150943396	730.0	24.0	9.0
315	629.3818181818182	732.2181818181818	25.0	9.0
316	629.5132743362832	733.4513274336283	26.0	9.0
317	632.1441441441441	733.8378378378378	27.0	9.0
318	635.2543859649123	735.1228070175439	28.0	9.0
319	636.2543859649123	737.6315789473684	29.0	9.0
320	637.2142857142857	740.6428571428571	30.0	9.0
321	637.4818181818182	744.4272727272727	31.0	9.0
322	638.6754385964912	749.9824561403509	32.0	9.0
323	640.7521367521367	752.3504273504274	33.0	9.0
324	642.7543859649123	753.0087719298245	34.0	9.0
325	645.2627118644068	753.8898305084746	35.0	9.0
326	647.5396825396825	755.9603174603175	36.0	9.0
327	649.3193277310925	759.6218487394958	37.0	9.0
328	650.827868852459	763.6475409836065	38.0	9.0
329	651.4661016949152	768.2627118644068	39.0	9.0
330	653.9067796610169	770.3135593220339	40.0	9.0
331	655.6806722689075	770.6890756302521	41.0	9.0
332	656.8050847457627	771.5	42.0	9.0
333	658.0	772.9741379310345	43.0	9.0
334	660.5221238938053	776.141592920354	44.0	9.0
335	663.198275862069	780.0775862068965	45.0	9.0
336	664.965811965812	782.0683760683761	46.0	9.0
337	666.0353982300885	783.2566371681415	47.0	9.0
338	667.9298245614035	783.6228070175439	48.0	9.0
339	670.1228070175439	784.7982456140351	49.0	9.0
340	671.9230769230769	785.9316239316239	50.0	9.0
341	674.0769230769231	787.7521367521367	51.0	9.0
342	675.7844827586207	790.4741379310345	52.0	9.0
343	677.025641025641	792.2820512820513	53.0	9.0
344	679.3135593220339	793.3389830508474	54.0	9.0
345	681.2436974789916	794.0168067226891	55.0	9.0
346	682.5714285714286	794.4033613445379	56.0	9.0
347	683.5833333333334	794.7583333333333	57.0	9.0
348	684.546218487395	796.7226890756302	58.0	9.0
349	685.3474576271186	798.9406779661017	59.0	9.0
350	685.8135593220339	799.6101694915254	60.0	9.0
351	686.5132743362832	798.7964601769911	61.0	9.0
352	686.3070175438596	797.1578947368421	62.0	9.0
353	686.3534482758621	796.0344827586207	63.0	9.0
354	688.373831775701	797.626168224299	64.0	9.0
355	688.5046728971963	799.9626168224299	65.0	9.0
356	689.03125	804.2395833333334	66.0	9.0
357	688.9787234042553	805.1063829787234	67.0	9.0
358	696.2166666666667	807.9833333333333	68.0	9.0
359	683.2602739726027	802.917808219178	73.0	9.0
360	683.8571428571429	803.1428571428571	74.0	9.0
361	682.3636363636364	802.6363636363636	80.0	9.0
362	682.0	803.5	87.0	9.0
363	691.4623655913979	806.9032258064516	107.0	9.0
364	693.0882352941177	808.6666666666666	108.0	9.0
365	694.9439252336449	807.5327102803739	109.0	9.0
366	695.8928571428571	805.5535714285714	110.0	9.0
367	697.0	805.5486725663717	111.0	9.0
368	697.790909090909	807.1454545454545	112.0	9.0
369	698.8108108108108	809.7297297297297	113.0	9.0
370	699.1351351351351	812.1171171171171	114.0	9.0
371	701.5486725663717	813.7610619469026	115.0	9.0
372	703.4867256637168	814.4690265486726	116.0	9.0
373	704.8205128205128	814.1196581196581	117.0	9.0
374	706.6120689655172	815.1034482758621	118.0	9.0
375	707.8461538461538	815.9401709401709	119.0	9.0
376	708.6637931034483	817.8965517241379	120.0	9.0
377	710.5416666666666	820.575	121.0	9.0
378	711.8983050847457	821.542372881356	122.0	9.0
379	713.2649572649573	822.5470085470085	123.0	9.0
380	716.4201680672269	824.6890756302521	124.0	9.0
381	716.9918699186992	824.7723577235772	125.0	9.0
382	717.1260504201681	825.9159663865546	126.0	9.0
383	719.5677966101695	831.0084745762712	127.0	9.0
384	720.5564516129032	833.8387096774194	128.0	9.0
385	721.7786885245902	834.1803278688525	129.0	9.0
386	722.9752066115702	834.1487603305785	130.0	9.0
387	723.5619834710744	833.1239669421487	131.0	9.0
388	723.5041322314049	834.0743801652893	132.0	9.0
389	723.4672131147541	835.5327868852459	133.0	9.0
390	723.603305785124	837.694214876033	134.0	9.0
391	723.7058823529412	838.8151260504202	135.0	9.0
392	724.7583333333333	839.15	136.0	9.0
393	725.5166666666667	838.325	137.0	9.0
394	725.9166666666666	837.525	138.0	9.0
395	726.9338842975206	837.9421487603306	139.0	9.0
396	727.2704918032787	838.655737704918	140.0	9.0
397	726.9918032786885	839.4672131147541	141.0	9.0
398	726.8548387096774	840.7903225806451	142.0	9.0
399	726.8181818181819	840.8429752066115	143.0	9.0
400	726.7899159663865	839.5378151260504	144.0	9.0
401	727.1764705882352	838.436974789916	145.0	9.0
402	727.1818181818181	838.4214876033058	146.0	9.0
403	727.1	839.2666666666667	147.0	9.0
404	727.1900826446281	840.404958677686	148.0	9.0
405	726.9090909090909	841.3471074380166	149.0	9.0
406	726.6916666666667	840.8333333333334	150.0	9.0
407	347.6363636363636	630.3818181818182	4.0	10.0
408	341.8333333333333	638.2083333333334	10.0	10.0
409	342.07894736842104	638.5657894736842	11.0	10.0
410	342.0263157894737	638.2105263157895	12.0	10.0
411	337.53225806451616	633.741935483871	13.0	10.0
412	336.50632911392404	631.1518987341772	14.0	10.0
413	334.5	627.5166666666667	15.0	10.0
414	1365.0	929.9104477611941	4.0	11.0
415	613.7407407407408	668.5	4.0	12.0
416	1365.0	929.9104477611941	4.0	13.0
417	474.5	533.5	6.0	14.0
418	480.5	540.2666666666667	8.0	14.0
419	647.4459459459459	82.78378378378379	6.0	15.0
420	638.4202898550725	78.6376811594203	8.0	15.0
421	636.0	82.5	10.0	15.0
422	635.3896103896104	84.51948051948052	11.0	15.0
423	630.9186046511628	84.65116279069767	12.0	15.0
424	625.655737704918	81.63934426229508	13.0	15.0
425	624.9571428571429	79.72857142857143	14.0	15.0
426	623.5733333333334	77.84	15.0	15.0
427	621.4583333333334	80.98611111111111	16.0	15.0
428	618.183908045977	85.11494252873563	17.0	15.0
429	614.3125	86.52083333333333	18.0	15.0
430	612.9052631578948	87.6	19.0	15.0
431	610.9375	87.6375	20.0	15.0
432	608.0853658536586	85.8048780487805	21.0	15.0
433	610.859649122807	83.87719298245614	22.0	15.0
434	608.9480519480519	88.27272727272727	24.0	15.0
435	606.5	87.82894736842105	25.0	15.0
436	605.068493150685	87.64383561643835	26.0	15.0
437	603.8550724637681	86.6376811594203	27.0	15.0
438	604.1311475409836	84.39344262295081	28.0	15.0
439	602.530303030303	80.98484848484848	29.0	15.0
440	600.6567164179105	81.34328358208955	30.0	15.0
441	596.8988764044943	83.23595505617978	31.0	15.0
442	596.5	84.3048780487805	32.0	15.0
443	598.8153846153846	84.72307692307692	33.0	15.0
444	596.5	84.5	45.0	15.0
445	595.4861111111111	86.63888888888889	46.0	15.0
446	595.7638888888889	86.70833333333333	47.0	15.0
447	594.28125	84.421875	48.0	15.0
448	594.1186440677966	81.62711864406779	49.0	15.0
449	593.9375	80.875	50.0	15.0
450	593.7678571428571	84.5	51.0	15.0
451	593.6486486486486	85.0	52.0	15.0
452	592.6533333333333	84.34666666666666	53.0	15.0
453	591.6666666666666	82.83333333333333	54.0	15.0
454	584.6455696202531	79.86075949367088	56.0	15.0
455	582.7765957446809	81.55319148936171	57.0	15.0
456	582.3578947368421	82.42105263157895	58.0	15.0
457	582.5104166666666	83.34375	59.0	15.0
458	582.1818181818181	86.74747474747475	60.0	15.0
459	580.61	88.01	61.0	15.0
460	580.3762376237623	88.07920792079207	62.0	15.0
461	578.8269230769231	87.35576923076923	63.0	15.0
462	576.7238095238096	86.3047619047619	64.0	15.0
463	575.9619047619047	88.51428571428572	65.0	15.0
464	574.2941176470588	89.8921568627451	66.0	15.0
465	571.5049504950495	90.55445544554455	67.0	15.0
466	569.9901960784314	90.04901960784314	68.0	15.0
467	565.9285714285714	87.21428571428571	69.0	15.0
468	564.9915254237288	86.13559322033899	70.0	15.0
469	563.4358974358975	86.56410256410257	71.0	15.0
470	563.2695652173913	87.72173913043478	72.0	15.0
471	562.2796610169491	87.69491525423729	73.0	15.0
472	562.0172413793103	87.60344827586206	74.0	15.0
473	559.8207547169811	86.41509433962264	75.0	15.0
474	558.1284403669724	85.20183486238533	76.0	15.0
475	553.0	83.2	77.0	15.0
476	550.8653846153846	83.49038461538461	78.0	15.0
477	549.2019230769231	83.9326923076923	79.0	15.0
478	548.9428571428572	86.25714285714285	80.0	15.0
479	548.6017699115044	87.42477876106194	81.0	15.0
480	548.1875	85.85714285714286	82.0	15.0
481	547.25	83.30555555555556	83.0	15.0
482	547.5436893203884	82.30097087378641	84.0	15.0
483	546.14	82.39	85.0	15.0
484	544.2941176470588	83.37254901960785	86.0	15.0
485	542.7727272727273	84.62727272727273	87.0	15.0
486	537.7894736842105	81.6842105263158	88.0	15.0
487	537.8315789473684	81.03157894736842	89.0	15.0
488	537.3368421052631	80.6421052631579	90.0	15.0
489	535.4897959183673	81.20408163265306	91.0	15.0
490	534.5	81.45833333333333	92.0	15.0
491	532.9795918367347	81.98979591836735	93.0	15.0
492	532.2970297029703	82.32673267326733	94.0	15.0
493	531.3069306930693	83.03960396039604	95.0	15.0
494	530.4791666666666	82.6875	96.0	15.0
495	529.8351648351648	81.46153846153847	97.0	15.0
496	529.3483146067416	81.43820224719101	98.0	15.0
497	529.1818181818181	81.60227272727273	99.0	15.0
498	529.1413043478261	83.1195652173913	100.0	15.0
499	529.4536082474227	84.1340206185567	101.0	15.0
500	529.4375	83.95833333333333	102.0	15.0
501	527.9887640449438	83.13483146067416	103.0	15.0
502	528.4666666666667	82.9	104.0	15.0
503	527.9560439560439	83.34065934065934	105.0	15.0
504	524.3846153846154	83.23076923076923	106.0	15.0
505	522.6288659793814	83.62886597938144	107.0	15.0
506	520.8333333333334	84.52941176470588	108.0	15.0
507	521.2	85.5904761904762	109.0	15.0
508	521.3963963963964	86.41441441441441	110.0	15.0
509	519.0818181818182	86.4	111.0	15.0
510	518.301724137931	86.88793103448276	112.0	15.0
511	516.4615384615385	88.1025641025641	113.0	15.0
512	513.219298245614	90.5701754385965	114.0	15.0
513	511.76106194690266	91.36283185840708	115.0	15.0
514	510.0940170940171	91.32478632478633	116.0	15.0
515	508.5826086956522	89.80869565217391	117.0	15.0
516	507.55172413793105	88.15517241379311	118.0	15.0
517	506.1525423728813	87.94915254237289	119.0	15.0
518	504.5913043478261	88.75652173913043	120.0	15.0
519	504.0438596491228	89.86842105263158	121.0	15.0
520	503.5897435897436	90.09401709401709	122.0	15.0
521	502.62393162393164	89.56410256410257	123.0	15.0
522	501.7739130434783	88.64347826086957	124.0	15.0
523	501.37606837606836	88.80341880341881	125.0	15.0
524	499.0689655172414	88.75862068965517	126.0	15.0
525	497.11206896551727	89.75	127.0	15.0
526	494.95652173913044	90.37391304347825	128.0	15.0
527	494.3157894736842	90.41228070175438	129.0	15.0
528	492.0973451327434	90.23893805309734	130.0	15.0
529	491.8434782608696	90.27826086956522	131.0	15.0
530	490.60360360360363	89.42342342342343	132.0	15.0
531	489.4909090909091	89.34545454545454	133.0	15.0
532	486.60360360360363	89.7927927927928	134.0	15.0
533	484.94642857142856	90.46428571428571	135.0	15.0
534	483.50847457627117	91.16101694915254	136.0	15.0
535	483.0086206896552	90.42241379310344	137.0	15.0
536	482.4	89.55652173913043	138.0	15.0
537	482.62280701754383	89.73684210526316	139.0	15.0
538	482.1140350877193	89.99122807017544	140.0	15.0
539	482.46280991735534	90.65289256198348	141.0	15.0
540	479.44144144144144	90.71171171171171	142.0	15.0
541	477.4622641509434	90.41509433962264	143.0	15.0
542	476.5	89.73076923076923	144.0	15.0
543	476.64761904761906	89.74285714285715	145.0	15.0
544	476.77570093457945	89.40186915887851	146.0	15.0
545	478.14814814814815	90.08333333333333	147.0	15.0
546	475.8317757009346	90.16822429906541	148.0	15.0
547	474.79646017699116	90.57522123893806	149.0	15.0
548	474.3482142857143	90.86607142857143	150.0	15.0
549	1040.0128205128206	341.7307692307692	7.0	16.0
550	1047.1495327102805	340.6542056074766	8.0	16.0
551	1035.8474576271187	339.64406779661016	9.0	16.0
552	1033.3333333333333	345.28	11.0	16.0
553	1032.641975308642	345.7037037037037	12.0	16.0
554	1029.2142857142858	343.4714285714286	13.0	16.0
555	1032.7105263157894	339.2105263157895	14.0	16.0
556	1032.715909090909	337.89772727272725	15.0	16.0
557	1026.3783783783783	340.2027027027027	16.0	16.0
558	1025.2	344.9375	17.0	16.0
559	1025.4772727272727	345.9886363636364	18.0	16.0
